date,code,title,price,market_cap,number_of_investors,number_of_shares
2023-12-07,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.002576,50067297.22,1686.0,49938661.0
2023-12-07,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.234312,1392655655.99,13023.0,169128349.0
2023-12-07,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.670511,5866470794.68,12100.0,3511782311.0
2023-12-08,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.217259,449726274.68,7438.0,139785536.0
2023-12-08,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,0.996757,50959912.8,1744.0,51125721.0
2023-12-08,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.672111,5812085437.09,12176.0,3475895893.0
2023-12-08,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.371611,1409650420.9,12999.0,168384614.0
2023-12-08,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.569887,1824193545.86,32756.0,399176976.0
2023-12-08,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.755064,8677066242.01,12491.0,1118890335.0
2023-12-11,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.676913,5831512279.16,12154.0,3477527787.0
2023-12-11,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,0.999727,50563310.36,1807.0,50577117.0
2023-12-11,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.368506,1424796409.4,12981.0,170256967.0
2023-12-11,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.576207,1807575457.9,32558.0,394994215.0
2023-12-11,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.221596,452183343.91,7456.0,140360059.0
2023-12-11,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.786387,8719980463.33,12551.0,1119900668.0
2023-12-12,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.164866,1388128365.12,12993.0,170012389.0
2023-12-12,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.699194,8638434525.01,12584.0,1121992111.0
2023-12-12,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.15103,439839339.84,7420.0,139585872.0
2023-12-12,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.678513,5878869773.36,12231.0,3502426989.0
2023-12-12,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.432197,1751086729.4,32461.0,395083204.0
2023-12-12,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.004384,51961280.49,1840.0,51734492.0
2023-12-13,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.159655,1383399391.68,12937.0,169541404.0
2023-12-13,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.679697,8619656173.98,12621.0,1122395380.0
2023-12-13,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.428287,1734180742.28,32184.0,391614329.0
2023-12-13,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.009816,52254327.73,1914.0,51746408.0
2023-12-13,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.156176,438679649.49,7413.0,138990856.0
2023-12-13,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.680151,5625428628.91,12249.0,3348169214.0
2023-12-14,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.681787,5632513709.95,12242.0,3349124490.0
2023-12-14,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.259498,1661222343.5,32007.0,390004267.0
2023-12-14,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),7.910996,1354932847.13,12880.0,171272096.0
2023-12-14,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.0087,52452834.04,1942.0,52000425.0
2023-12-14,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.118282,428024648.66,7405.0,137262949.0
2023-12-14,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.596348,8520050615.23,12655.0,1121598298.0
2023-12-15,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.025146,58736518.51,1971.0,57295749.0
2023-12-15,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.154223,1386664715.65,12865.0,170054799.0
2023-12-15,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.683405,5707292203.7,12282.0,3390325429.0
2023-12-15,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.241208,446286190.38,7409.0,137691301.0
2023-12-15,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.38052,1702186507.01,31840.0,388580921.0
2023-12-15,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.722857,8684490341.8,12685.0,1124517791.0
2023-12-18,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.482345,1736218321.65,31693.0,387345998.0
2023-12-18,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.791248,8771600324.46,12721.0,1125827368.0
2023-12-18,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.688293,5737097855.92,12428.0,3398164475.0
2023-12-18,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.31232,1417056339.14,12876.0,170476630.0
2023-12-18,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.04074,61197253.2,2005.0,58801651.0
2023-12-18,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.270644,456178069.67,7456.0,139476513.0
2023-12-19,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.036446,60442498.56,2097.0,58317096.0
2023-12-19,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.367414,1691914172.82,31671.0,387394964.0
2023-12-19,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.279483,459034865.56,7460.0,139971730.0
2023-12-19,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.689915,5806026018.55,12570.0,3435691298.0
2023-12-19,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.139578,1389297886.56,12914.0,170684265.0
2023-12-19,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.982853,8994211950.28,12753.0,1126691427.0
2023-12-20,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.691574,5959739793.52,12676.0,3523191660.0
2023-12-20,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.036763,62513809.07,2167.0,60297088.0
2023-12-20,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.372907,1676178931.6,31473.0,383309978.0
2023-12-20,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.159624,1422569246.29,12883.0,174342505.0
2023-12-20,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.261915,453086392.27,7474.0,138901981.0
2023-12-20,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.879507,8919999749.99,12817.0,1132050487.0
2023-12-21,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.693243,6057219742.68,12780.0,3577288393.0
2023-12-21,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.991372,9057390965.1,12888.0,1133396273.0
2023-12-21,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.333243,1655645765.28,31309.0,382080087.0
2023-12-21,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.032535,63207287.3,2239.0,61215653.0
2023-12-21,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.276879,454162913.23,7476.0,138596182.0
2023-12-21,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.06163,1422089702.45,12870.0,176402244.0
2023-12-22,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.694914,6079360983.78,12670.0,3586826225.0
2023-12-22,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.028778,9089137947.9,12988.0,1132069839.0
2023-12-22,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.441686,1684402686.15,31193.0,379225935.0
2023-12-22,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.033564,64344225.25,2281.0,62254733.0
2023-12-22,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.253855,1473977214.12,12874.0,178580463.0
2023-12-22,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.296575,454757977.48,7497.0,137948610.0
2023-12-25,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.109535,1448130280.94,12876.0,178571316.0
2023-12-25,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.991065,9191914876.73,13097.0,1150274125.0
2023-12-25,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.030461,64874908.39,2281.0,62957191.0
2023-12-25,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.6999,5393717581.86,12707.0,3172962551.0
2023-12-25,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.32294,457155265.75,7514.0,137575550.0
2023-12-25,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.351202,1644131233.37,31115.0,377856827.0
2023-12-26,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.921805,9127819802.66,13220.0,1152239940.0
2023-12-26,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.273277,451421776.11,7543.0,137911277.0
2023-12-26,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),7.868883,1401669201.82,12911.0,178128107.0
2023-12-26,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.023895,64461560.14,2281.0,62957191.0
2023-12-26,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.701562,5385978525.11,12827.0,3165313486.0
2023-12-26,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.181763,1573831656.59,31042.0,376356021.0
2023-12-27,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.265189,9570643650.73,13254.0,1157946166.0
2023-12-27,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),7.952991,1415001429.12,12865.0,177920654.0
2023-12-27,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.02434,64489560.52,2320.0,62957191.0
2023-12-27,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.215466,1573713124.9,30867.0,373318905.0
2023-12-27,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.703245,5740237778.43,12911.0,3370177286.0
2023-12-27,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.341599,462187789.16,7551.0,138313353.0
2023-12-28,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.311039,458652006.54,7540.0,138522066.0
2023-12-28,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.033328,65595763.95,2463.0,63480078.0
2023-12-28,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.238789,1576420856.27,30759.0,371903590.0
2023-12-28,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,7.993225,9246728764.61,13334.0,1156820779.0
2023-12-28,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),7.962173,1415842563.44,12859.0,177821124.0
2023-12-28,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.704933,5767210112.85,12899.0,3382661717.0
2023-12-29,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.044285,67626717.84,2493.0,64758850.0
2023-12-29,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.131364,1443409254.55,12889.0,177511330.0
2023-12-29,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.342688,468196936.32,7559.0,140066012.0
2023-12-29,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.706613,5514226893.35,12887.0,3231094616.0
2023-12-29,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.033694,9309173277.58,13519.0,1158766171.0
2023-12-29,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.362232,1621150715.66,30710.0,371633279.0
2024-01-02,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.713356,5646897522.61,12823.0,3295811875.0
2024-01-02,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.48987,1669447691.14,30677.0,371825395.0
2024-01-02,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.08868,9368704470.0,13599.0,1158248853.0
2024-01-02,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.050614,68339452.07,2487.0,65047140.0
2024-01-02,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.3316,1477605753.16,12918.0,177349583.0
2024-01-02,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.331182,462829275.48,7575.0,138938449.0
2024-01-03,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.148736,9474182948.48,13674.0,1162656743.0
2024-01-03,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.342976,462571428.74,7571.0,138371139.0
2024-01-03,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.552004,1693411357.81,30703.0,372014463.0
2024-01-03,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.71502,5589873549.45,12974.0,3259362730.0
2024-01-03,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.054972,69119928.03,2555.0,65518237.0
2024-01-03,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.409823,1489897386.95,12965.0,177161561.0
2024-01-04,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.320559,456955529.95,7554.0,137614040.0
2024-01-04,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.440049,1649910008.99,30690.0,371597238.0
2024-01-04,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.127322,1435693098.3,12962.0,176650207.0
2024-01-04,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.037267,69390460.51,2621.0,66897381.0
2024-01-04,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.142157,9462055523.58,13798.0,1162106802.0
2024-01-04,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.716702,5816863857.26,13125.0,3388395377.0
2024-01-05,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.134053,9439185180.82,13878.0,1160452911.0
2024-01-05,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.718415,6048184618.62,13254.0,3519629106.0
2024-01-05,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.250548,1461410393.9,12913.0,177128893.0
2024-01-05,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.556083,1690777865.34,30609.0,371103375.0
2024-01-05,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.309634,449630812.6,7530.0,135855156.0
2024-01-05,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.037042,71703260.0,2669.0,69142069.0
2024-01-08,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.307825,446108157.84,7535.0,134864478.0
2024-01-08,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.045163,70784813.38,2701.0,67726071.0
2024-01-08,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.723574,6246711861.4,13329.0,3624277425.0
2024-01-08,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.05453,9358432581.27,13991.0,1161884362.0
2024-01-08,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.617784,1715347803.68,30563.0,371465550.0
2024-01-08,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.382128,1485735125.7,12926.0,177250359.0
2024-01-09,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.053289,72786898.94,2732.0,69104414.0
2024-01-09,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.492436,1506008821.66,12939.0,177335313.0
2024-01-09,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.101965,9469135777.33,14091.0,1168745548.0
2024-01-09,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.725302,6365802334.24,13387.0,3689674296.0
2024-01-09,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.656709,1730301148.45,30559.0,371571683.0
2024-01-09,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.303116,445518846.21,7503.0,134878335.0
2024-01-10,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.383985,1469858594.11,12895.0,175317408.0
2024-01-10,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.622174,1716953978.69,30492.0,371460291.0
2024-01-10,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.046635,9382399710.63,14189.0,1166002927.0
2024-01-10,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.069727,74932697.03,2769.0,70048404.0
2024-01-10,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.339101,448447350.37,7473.0,134301831.0
2024-01-10,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.727048,6441130990.01,13477.0,3729561749.0
2024-01-11,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.706796,1745240550.92,30412.0,370791652.0
2024-01-11,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.083463,76579685.86,2802.0,70680477.0
2024-01-11,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.499774,1487506051.64,12886.0,175005356.0
2024-01-11,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.320835,445023426.61,7459.0,134009480.0
2024-01-11,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.081811,9402398393.12,14221.0,1163402370.0
2024-01-11,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.728791,6312902054.9,13618.0,3651628259.0
2024-01-12,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.730522,6384750644.01,13725.0,3689494888.0
2024-01-12,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.552126,1524407057.73,12876.0,178248907.0
2024-01-12,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.335555,447663159.5,7461.0,134209513.0
2024-01-12,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.214917,9585506681.86,14280.0,1166841589.0
2024-01-12,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.740094,1751340764.15,30355.0,369473824.0
2024-01-12,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.087843,77413850.08,2866.0,71162702.0
2024-01-15,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.090993,79476454.4,2866.0,72847842.0
2024-01-15,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.322948,446042769.96,7459.0,134231055.0
2024-01-15,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.154652,9561506810.01,14393.0,1172521770.0
2024-01-15,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.771424,1760797704.88,30311.0,369029782.0
2024-01-15,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.735795,6393114445.94,13858.0,3683103982.0
2024-01-15,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.643375,1536958454.22,12852.0,177819245.0
2024-01-16,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.804746,1771937061.78,30371.0,368788930.0
2024-01-16,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.090993,79476454.4,2969.0,72847842.0
2024-01-16,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.737556,6393871560.1,14136.0,3679806861.0
2024-01-16,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.15691,9638011500.89,14558.0,1181576278.0
2024-01-16,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.700432,1544929781.79,12917.0,177569313.0
2024-01-16,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.326765,448566328.69,7468.0,134835580.0
2024-01-17,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.73933,6461446033.01,14187.0,3714904907.0
2024-01-17,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.423969,9981042048.23,14619.0,1184838345.0
2024-01-17,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.72504,1540514604.69,12907.0,176562464.0
2024-01-17,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.372037,458682139.61,7450.0,136025253.0
2024-01-17,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.08968,83141875.81,3189.0,76299327.0
2024-01-17,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.816984,1778118431.63,30344.0,369135243.0
2024-01-18,KPC,KUVEYT TÜRK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.800291,1549749956.31,12938.0,176102136.0
2024-01-18,CPU,AKTİF PORTFÖY TEKNOLOJİ KATILIM FONU,1.094949,89758890.69,3283.0,81975383.0
2024-01-18,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.848366,1791962627.6,30321.0,369601349.0
2024-01-18,KZL,KUVEYT TÜRK ASSET MANAGEMENT GOLD PARTICIPATION FUND,8.231533,9769094008.38,14825.0,1186789182.0
2024-01-18,KUT,KUVEYT TÜRK PORTFÖY KIYMETLİ MADENLER KATILIM FONU,3.313494,447664534.65,7438.0,135103478.0
2024-01-18,KLU,KUVEYT TÜRK PORTFÖY PARA PİYASASI KATILIM (TL) FONU,1.74111,6588267874.35,14248.0,3783947715.0
